JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
7366636_963  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_964  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_965  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_966  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_967  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_969  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_970  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_972  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1059 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1060 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1062 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1063 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1065 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1066 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1069 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1070 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1071 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1072 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1075 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1077 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1078 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1080 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1082 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1084 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1085 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1086 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1088 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1090 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1091 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1093 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1094 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_1120 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1121 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1122 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1123 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1124 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1125 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1126 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1127 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1128 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1129 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1130 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1131 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1132 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_1134 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
